Transaction,Type,Input Currency,Input Amount,Output Currency,Output Amount,USD Equivalent,Fee,Fee Currency,Details,Date / Time (UTC),normalizedDisplayDetails
NXTKglMwBhdwW4k0gDNwt5z4VUnt,Interest,LINK,0.09694838,LINK,0.09694838,$1.45,-,-,"approved / LINK Interest Earned",2025-08-31 06:00:00,approved / LINK Interest Earned
NXTbhrasJckvS72grCcz6Bxdo,Interest,DOGE,2.77378699,DOGE,2.77378699,$0.31,-,-,"approved / DOGE Interest Earned",2025-08-31 06:00:00,approved / DOGE Interest Earned
NXTvS9mlxaTc3yMPVuHpPhyJqgUXXPcJ,Interest,SOL,0.00887896,SOL,0.00887896,$0.43,-,-,"approved / SOL Interest Earned",2025-08-31 06:00:00,approved / SOL Interest Earned
NXTdWi6fwRZtLDX3zuAo6Qn3lEc,Interest,ADA,1.03418225,ADA,1.03418225,$0.99,-,-,"approved / ADA Interest Earned",2025-08-31 06:00:00,approved / ADA Interest Earned
NXT8jUczvU5zehYzSsfRNadRnRhCZuw,Interest,BTC,0.00005716,BTC,0.00005716,$5.13,-,-,"approved / BTC Interest Earned",2025-08-30 06:00:00,approved / BTC Interest Earned
NXTlHO9lFgor3kFUqLd8F9TWaT,Interest,ETH,0.00494127,ETH,0.00494127,$16.61,-,-,"approved / ETH Interest Earned",2025-08-30 06:00:00,approved / ETH Interest Earned
NXTkNBoj7EfREC7hd6K44T4JUUf,Interest,NEXO,0.79770670,NEXO,0.79770670,$0.98,-,-,"approved / NEXO Interest Earned",2025-08-30 06:00:00,approved / NEXO Interest Earned
NXTKSWkAptiEhsqG5PJdk3MNCkt,Interest,XRP,0.20280734,XRP,0.20280734,$0.12,-,-,"approved / XRP Interest Earned",2025-08-30 06:00:00,approved / XRP Interest Earned
NXTjtuEU9ps71ixddi0naheAZlr,Interest,LINK,0.09786552,LINK,0.09786552,$1.79,-,-,"approved / LINK Interest Earned",2025-08-30 06:00:00,approved / LINK Interest Earned
NXT2b0u4iiDD6hdsCMOLTGBlyKOsdv0QW,Interest,DOGE,2.59237595,DOGE,2.59237595,$0.64,-,-,"approved / DOGE Interest Earned",2025-08-30 06:00:00,approved / DOGE Interest Earned
NXTRRlJF6B4MrtOWNhfi0ZY8T,Interest,SOL,0.03128824,SOL,0.03128824,$3.48,-,-,"approved / SOL Interest Earned",2025-08-30 06:00:00,approved / SOL Interest Earned
NXT5SoSiVfsnz8e9TMPtt2KchLGS,Interest,ADA,0.37053919,ADA,0.37053919,$0.43,-,-,"approved / ADA Interest Earned",2025-08-30 06:00:00,approved / ADA Interest Earned
NXTSjT11YwaXHgMg1u9Xxt3MuR4mJ,Nexo Card Purchase,USD,-144.08000000,EUR,128.84000000,$144.08,-,-,"approved",2025-08-30 00:00:00,approved
NXTHRE0QzeFVnYX9EPkzESJ,Cashback,NEXO,1.03120115,NEXO,1.03120115,$1.44,-,-,"approved / IKEA ONLINE | HOFHEIM",2025-08-30 00:00:00,approved / IKEA ONLINE | HOFHEIM
NXT8F6cT1a8QR1GeRmY3noawqlTg4vJMT,Interest,BTC,0.00028382,BTC,0.00028382,$24.50,-,-,"approved / BTC Interest Earned",2025-08-29 06:00:00,approved / BTC Interest Earned
NXTVDTgx92Xc1osEz7Jb0wJH,Interest,ETH,0.00340981,ETH,0.00340981,$7.20,-,-,"approved / ETH Interest Earned",2025-08-29 06:00:00,approved / ETH Interest Earned
NXT939AGgf3ZnTbxnsN8O3EhaKchmmN8,Interest,NEXO,0.48757125,NEXO,0.48757125,$0.53,-,-,"approved / NEXO Interest Earned",2025-08-29 06:00:00,approved / NEXO Interest Earned
NXT7U5P9H1OQ8bX9Eqr2uw9QJnSb,Interest,XRP,0.06303883,XRP,0.06303883,$0.05,-,-,"approved / XRP Interest Earned",2025-08-29 06:00:00,approved / XRP Interest Earned
NXTUPWg4JwJMoNJRYyBb19j84uF8GS,Interest,LINK,0.19985189,LINK,0.19985189,$4.10,-,-,"approved / LINK Interest Earned",2025-08-29 06:00:00,approved / LINK Interest Earned
NXTqKcXPG9u4HNEXLYHlbCmfd7WzNsvQ,Interest,DOGE,1.67522466,DOGE,1.67522466,$0.75,-,-,"approved / DOGE Interest Earned",2025-08-29 06:00:00,approved / DOGE Interest Earned
NXTel8SvO5adegSRe2a8FwTg07ilp5a,Interest,SOL,0.02338873,SOL,0.02338873,$3.39,-,-,"approved / SOL Interest Earned",2025-08-29 06:00:00,approved / SOL Interest Earned
NXTkupJj0Aqgj7VW8Hd4dliuKgXg,Interest,ADA,1.47775767,ADA,1.47775767,$0.77,-,-,"approved / ADA Interest Earned",2025-08-29 06:00:00,approved / ADA Interest Earned
NXTlgLxeQkdrFQu79Qnm2pfRpoHWP,Unlocking Term Deposit,BTC,0.01700969,BTC,0.01700969,$1360.78,-,-,"approved / Transfer from Term Wallet to Savings Wallet",2025-08-29 05:00:00,approved / Transfer from Term Wallet to Savings Wallet
NXTXdJ13DgRVDGVq5WRQP2QtnFlFt,Unlocking Term Deposit,LINK,88.28459702,LINK,88.28459702,$1324.27,-,-,"approved / Transfer from Term Wallet to Savings Wallet",2025-08-29 05:00:00,approved / Transfer from Term Wallet to Savings Wallet
NXT5fZTvvWGvgSCecSbvgX5TFIuAC,Top up Crypto,USDC,1938.74986242,USDC,1938.74986242,$1938.75,-,-,"approved / c54c5e3f2c0bf3cd1dca2442667998ed60fbc9e13a299aaf5c113b8b357ab2f7",2025-08-29 00:00:00,approved / c54c5e3f2c0bf3cd1dca2442667998ed60fbc9e13a299aaf5c113b8b357ab2f7
NXTS0Uf4XYZMDtod9GkQfvVKA,Exchange,BTC,-0.00400463,NEXO,291.24585716,$320.37,0.00002079,BTC,"approved / Exchange BTC to NEXO",2025-08-29 00:00:00,approved / Exchange BTC to NEXO
NXTy306kkBCgBCD6f3h2jTn50oGEdb,Interest,BTC,0.00032177,BTC,0.00032177,$19.83,-,-,"approved / BTC Interest Earned",2025-08-28 06:00:00,approved / BTC Interest Earned
NXTJ0yzWhkUOMHSNA2y6eitJ,Interest,ETH,0.00337914,ETH,0.00337914,$7.83,-,-,"approved / ETH Interest Earned",2025-08-28 06:00:00,approved / ETH Interest Earned
NXTEO3IB9CyBNGJCiCwk79Ld9Wl,Interest,NEXO,1.29542329,NEXO,1.29542329,$1.20,-,-,"approved / NEXO Interest Earned",2025-08-28 06:00:00,approved / NEXO Interest Earned
NXTovhrZYfe2GllehJffLaZADAPm1m,Interest,XRP,0.39130935,XRP,0.39130935,$0.34,-,-,"approved / XRP Interest Earned",2025-08-28 06:00:00,approved / XRP Interest Earned
NXTtIl3ktanwp4U7Yfguszu1eJP,Interest,LINK,0.40700792,LINK,0.40700792,$5.47,-,-,"approved / LINK Interest Earned",2025-08-28 06:00:00,approved / LINK Interest Earned
NXTDoRDwHSwmc3Xnty4lyDFQ8oFoNZ,Interest,DOGE,2.11174415,DOGE,2.11174415,$0.60,-,-,"approved / DOGE Interest Earned",2025-08-28 06:00:00,approved / DOGE Interest Earned
NXT3FhP5mizBlibYWr1JjLieMkB,Interest,SOL,0.04916554,SOL,0.04916554,$4.66,-,-,"approved / SOL Interest Earned",2025-08-28 06:00:00,approved / SOL Interest Earned
NXTvAPHkJTFihibFSMlU824g3W6Qwvs9e,Interest,ADA,1.91831589,ADA,1.91831589,$1.65,-,-,"approved / ADA Interest Earned",2025-08-28 06:00:00,approved / ADA Interest Earned
NXTPO9EcjQkVHqb2Y78w6qrBF5Z,Unlocking Term Deposit,NEXO,557.27281629,NEXO,557.27281629,$613.00,-,-,"approved / Transfer from Term Wallet to Savings Wallet",2025-08-28 05:00:00,approved / Transfer from Term Wallet to Savings Wallet
NXTFVX4o9YeLj9UvUFmEGsE,Interest,BTC,0.00047247,BTC,0.00047247,$29.60,-,-,"approved / BTC Interest Earned",2025-08-27 06:00:00,approved / BTC Interest Earned
NXTbXtGiYKZdSdFB1uct8tX0NYSO,Interest,ETH,0.00457780,ETH,0.00457780,$11.62,-,-,"approved / ETH Interest Earned",2025-08-27 06:00:00,approved / ETH Interest Earned
NXT9elpr9VfAnMBRNFVXjROzHe,Interest,NEXO,0.84567543,NEXO,0.84567543,$0.94,-,-,"approved / NEXO Interest Earned",2025-08-27 06:00:00,approved / NEXO Interest Earned
NXTwEmVe1yePVKt3dZKuPW4P5OAhGM7DD,Interest,XRP,0.28737249,XRP,0.28737249,$0.53,-,-,"approved / XRP Interest Earned",2025-08-27 06:00:00,approved / XRP Interest Earned
NXTs9Vrhlq2WGWzwYV7lnPDyCV,Interest,LINK,0.19781794,LINK,0.19781794,$1.19,-,-,"approved / LINK Interest Earned",2025-08-27 06:00:00,approved / LINK Interest Earned
NXTosNF9JLwwoOMkQ1qcpq1,Interest,DOGE,2.03472281,DOGE,2.03472281,$0.78,-,-,"approved / DOGE Interest Earned",2025-08-27 06:00:00,approved / DOGE Interest Earned
NXTL8R7eIOxQLZd1FuS1Gd2VGq,Interest,SOL,0.01854450,SOL,0.01854450,$4.27,-,-,"approved / SOL Interest Earned",2025-08-27 06:00:00,approved / SOL Interest Earned
NXTbZMP3otq0XdM9q3VsAGR3M7,Interest,ADA,1.94756586,ADA,1.94756586,$1.93,-,-,"approved / ADA Interest Earned",2025-08-27 06:00:00,approved / ADA Interest Earned
NXTKMVXhZVTtxAtZk2wNsx0Z3uOf4,Unlocking Term Deposit,ETH,0.54895278,ETH,0.54895278,$1646.86,-,-,"approved / Transfer from Term Wallet to Savings Wallet",2025-08-27 05:00:00,approved / Transfer from Term Wallet to Savings Wallet
NXT46dAsA02DwmX63pP8Em5,Interest,BTC,0.00013142,BTC,0.00013142,$10.46,-,-,"approved / BTC Interest Earned",2025-08-26 06:00:00,approved / BTC Interest Earned
NXTdHVSmH1hpi1F0pgVaQbCEG,Interest,ETH,0.00273411,ETH,0.00273411,$8.32,-,-,"approved / ETH Interest Earned",2025-08-26 06:00:00,approved / ETH Interest Earned
NXTyIEyt3cnKUR2SAOhkC0BAbqO1c,Interest,NEXO,1.63261506,NEXO,1.63261506,$1.71,-,-,"approved / NEXO Interest Earned",2025-08-26 06:00:00,approved / NEXO Interest Earned
NXTGsXwuifGtHY42M30PBrlLd,Interest,XRP,0.37587656,XRP,0.37587656,$0.17,-,-,"approved / XRP Interest Earned",2025-08-26 06:00:00,approved / XRP Interest Earned
NXTIzWspT0PV4xNc8duvWDsynGn,Interest,LINK,0.06919244,LINK,0.06919244,$0.72,-,-,"approved / LINK Interest Earned",2025-08-26 06:00:00,approved / LINK Interest Earned
NXTarKNHXjmy6ee87gYETY5,Interest,DOGE,1.64717302,DOGE,1.64717302,$0.56,-,-,"approved / DOGE Interest Earned",2025-08-26 06:00:00,approved / DOGE Interest Earned
NXT6At2BQRiwAIUnYpNcOSMboJyG4,Interest,SOL,0.02103602,SOL,0.02103602,$0.87,-,-,"approved / SOL Interest Earned",2025-08-26 06:00:00,approved / SOL Interest Earned
NXTLbhpLycLzunQRnePmDCL9MXRRG,Interest,ADA,1.51835602,ADA,1.51835602,$0.92,-,-,"approved / ADA Interest Earned",2025-08-26 06:00:00,approved / ADA Interest Earned
NXTBi5SvGAgbYaWMDTkoLcj7SAnCK,Unlocking Term Deposit,ETH,0.22416330,ETH,0.22416330,$672.49,-,-,"approved / Transfer from Term Wallet to Savings Wallet",2025-08-26 05:00:00,approved / Transfer from Term Wallet to Savings Wallet
NXT9tSk5IBXTAKt6Yzga5TMoe286RqdYL,Interest,BTC,0.00016773,BTC,0.00016773,$10.25,-,-,"approved / BTC Interest Earned",2025-08-25 06:00:00,approved / BTC Interest Earned
NXTCR9KP0NGB3TuK4MXqlRYjANDHSM00,Interest,ETH,0.00277281,ETH,0.00277281,$6.09,-,-,"approved / ETH Interest Earned",2025-08-25 06:00:00,approved / ETH Interest Earned
NXTceVJTRDYlTEEGPCFaaQi7,Interest,NEXO,1.79904731,NEXO,1.79904731,$2.13,-,-,"approved / NEXO Interest Earned",2025-08-25 06:00:00,approved / NEXO Interest Earned
NXTwS1nUgwJdlpAfSNbB8jYuhiN2dQ4zK,Interest,XRP,0.27649265,XRP,0.27649265,$0.57,-,-,"approved / XRP Interest Earned",2025-08-25 06:00:00,approved / XRP Interest Earned
NXTIaobJOP9yDUbGoXnKOvy,Interest,LINK,0.39914818,LINK,0.39914818,$9.81,-,-,"approved / LINK Interest Earned",2025-08-25 06:00:00,approved / LINK Interest Earned
NXTAXvbOOv5QdnzMwQKFc8735teJre,Interest,DOGE,3.65994153,DOGE,3.65994153,$1.14,-,-,"approved / DOGE Interest Earned",2025-08-25 06:00:00,approved / DOGE Interest Earned
NXTyxRKUK8BfhNg3t2nEqai6,Interest,SOL,0.00721341,SOL,0.00721341,$0.51,-,-,"approved / SOL Interest Earned",2025-08-25 06:00:00,approved / SOL Interest Earned
NXT8VAubQPclENm2uBNPiktS,Interest,ADA,0.95484548,ADA,0.95484548,$0.49,-,-,"approved / ADA Interest Earned",2025-08-25 06:00:00,approved / ADA Interest Earned
NXTPg0PjnX8rvU1p3KVU5dr,Exchange,SOL,-3.06045876,USDC,428.46422663,$428.46,0.01928920,SOL,"approved / Exchange SOL to USDC",2025-08-25 00:00:00,approved / Exchange SOL to USDC
NXTkMqpwO1cNxiZC65akYQwXPqMX,Interest,BTC,0.00023853,BTC,0.00023853,$19.57,-,-,"approved / BTC Interest Earned",2025-08-24 06:00:00,approved / BTC Interest Earned
NXTwzO8iOB3FW5Z6TJscmYkrVV8j,Interest,ETH,0.00385698,ETH,0.00385698,$7.52,-,-,"approved / ETH Interest Earned",2025-08-24 06:00:00,approved / ETH Interest Earned
NXTize9sdP3VZDv3SlhLu0zp4M,Interest,NEXO,0.91733339,NEXO,0.91733339,$0.91,-,-,"approved / NEXO Interest Earned",2025-08-24 06:00:00,approved / NEXO Interest Earned
NXTUl9k1yKrIdBMxrFM1c8TC,Interest,XRP,0.45196427,XRP,0.45196427,$0.53,-,-,"approved / XRP Interest Earned",2025-08-24 06:00:00,approved / XRP Interest Earned
NXTTgs0rVxLshgFtKbrKZOWd,Interest,LINK,0.08569916,LINK,0.08569916,$0.58,-,-,"approved / LINK Interest Earned",2025-08-24 06:00:00,approved / LINK Interest Earned
NXTTX4kbJmSzdqidc0QmbvWn,Interest,DOGE,1.26296826,DOGE,1.26296826,$0.17,-,-,"approved / DOGE Interest Earned",2025-08-24 06:00:00,approved / DOGE Interest Earned
NXTIczVBYOqqo6ubvqiCdjvoyguh4A,Interest,SOL,0.01885718,SOL,0.01885718,$2.74,-,-,"approved / SOL Interest Earned",2025-08-24 06:00:00,approved / SOL Interest Earned
NXTpUMqcg17apRE6vhREEejB,Interest,ADA,1.74353783,ADA,1.74353783,$1.22,-,-,"approved / ADA Interest Earned",2025-08-24 06:00:00,approved / ADA Interest Earned
NXTYdIjAhdNWovb6NAQjVBkb7o0W9L,Exchange Cashback,NEXO,3.53704309,NEXO,3.53704309,$5.08,-,-,"approved / 0.5 % on top of your Exchange transaction",2025-08-24 00:00:00,approved / 0.5 % on top of your Exchange transaction
NXTiPMrqhIzKvYFsbwlxjtydElFFosx,Exchange Cashback,EURX,3.48119090,EURX,3.48119090,$3.47,-,-,"approved / 0.25 % on top of your Exchange transaction",2025-08-24 00:00:00,approved / 0.25 % on top of your Exchange transaction
NXTMThNaPap2wgYaz0vuKL7cyHyK1U,Interest,BTC,0.00010920,BTC,0.00010920,$8.56,-,-,"approved / BTC Interest Earned",2025-08-23 06:00:00,approved / BTC Interest Earned
NXTrcododgcAIZg0xpKVXfsSZ,Interest,ETH,0.00370658,ETH,0.00370658,$8.13,-,-,"approved / ETH Interest Earned",2025-08-23 06:00:00,approved / ETH Interest Earned
NXTgYnIQ4VqSiruiqKkojQVdblB6k,Interest,NEXO,1.95423415,NEXO,1.95423415,$1.77,-,-,"approved / NEXO Interest Earned",2025-08-23 06:00:00,approved / NEXO Interest Earned
NXTodKEf5uVL8h69lrTGzExdVU3KCJwx4,Interest,XRP,0.34668230,XRP,0.34668230,$0.26,-,-,"approved / XRP Interest Earned",2025-08-23 06:00:00,approved / XRP Interest Earned
NXTCLy3odElh8A0keU4mljtLHDBCHTQmF,Interest,LINK,0.05156425,LINK,0.05156425,$0.49,-,-,"approved / LINK Interest Earned",2025-08-23 06:00:00,approved / LINK Interest Earned
NXTjljGnGWm6uSnLbiQV1s902Q9skujK,Interest,DOGE,0.78812548,DOGE,0.78812548,$0.18,-,-,"approved / DOGE Interest Earned",2025-08-23 06:00:00,approved / DOGE Interest Earned
NXTBbPNnR4Rvr4RMlNCh51IY21mGF,Interest,SOL,0.00858746,SOL,0.00858746,$1.84,-,-,"approved / SOL Interest Earned",2025-08-23 06:00:00,approved / SOL Interest Earned
NXTe45bpcNqIwvF9v4ilRlaaA3ILsZyC,Interest,ADA,1.89221993,ADA,1.89221993,$1.13,-,-,"approved / ADA Interest Earned",2025-08-23 06:00:00,approved / ADA Interest Earned
NXTX1rn13JQy1Nt7QCVjeMM7ao2KIKH,Transfer In,USDT,1090.94875886,USDT,1090.94875886,$1090.95,-,-,"approved / Transfer from Credit Line Wallet to Savings Wallet",2025-08-23 00:00:00,approved / Transfer from Credit Line Wallet to Savings Wallet
NXTSfagQBWsYxZH81GLB9nzVD9mNWy,Interest,BTC,0.00031184,BTC,0.00031184,$25.42,-,-,"approved / BTC Interest Earned",2025-08-22 06:00:00,approved / BTC Interest Earned
NXTSzyTRGDCtTGdsfMNkeRZTNb,Interest,ETH,0.00476823,ETH,0.00476823,$14.68,-,-,"approved / ETH Interest Earned",2025-08-22 06:00:00,approved / ETH Interest Earned
NXT9bt0siMXUsuwV6AtJ0Nzfc,Interest,NEXO,0.71044328,NEXO,0.71044328,$0.90,-,-,"approved / NEXO Interest Earned",2025-08-22 06:00:00,approved / NEXO Interest Earned
NXTgGQv4gTV9uSmYQdUrtE4V9Y,Interest,XRP,0.28329310,XRP,0.28329310,$0.38,-,-,"approved / XRP Interest Earned",2025-08-22 06:00:00,approved / XRP Interest Earned
NXTgWLFziRjgp3cGe7aNEosmrzl9,Interest,LINK,0.25935328,LINK,0.25935328,$5.36,-,-,"approved / LINK Interest Earned",2025-08-22 06:00:00,approved / LINK Interest Earned
NXTpwrSNKH6ckjwSfQ7ov2DOP5,Interest,DOGE,4.48958460,DOGE,4.48958460,$0.93,-,-,"approved / DOGE Interest Earned",2025-08-22 06:00:00,approved / DOGE Interest Earned
NXTtwyNUY9uOjkctSwYoV379LawGLD0kq,Interest,SOL,0.01892694,SOL,0.01892694,$1.57,-,-,"approved / SOL Interest Earned",2025-08-22 06:00:00,approved / SOL Interest Earned
NXTzX8PnwwowIGjqnIBGyIcvwSm1,Interest,ADA,1.06250408,ADA,1.06250408,$0.30,-,-,"approved / ADA Interest Earned",2025-08-22 06:00:00,approved / ADA Interest Earned
NXTLjQ46X8o0IEu3xibogFvnlyuwNBF48,Locking Term Deposit,XRP,-920.20183215,XRP,920.20183215,$1380.30,-,-,"approved / Transfer from Savings Wallet to Term Wallet",2025-08-22 00:00:00,approved / Transfer from Savings Wallet to Term Wallet
NXTSLU8215sAJMjcCWFQQr05fe7,Interest,BTC,0.00008330,BTC,0.00008330,$6.19,-,-,"approved / BTC Interest Earned",2025-08-21 06:00:00,approved / BTC Interest Earned
NXTFuFHDKcc1AIW8vHb2O9ZIP,Interest,ETH,0.00481280,ETH,0.00481280,$14.13,-,-,"approved / ETH Interest Earned",2025-08-21 06:00:00,approved / ETH Interest Earned
NXTJE17O9BQOMu94V2AbQqYT,Interest,NEXO,0.77543633,NEXO,0.77543633,$1.06,-,-,"approved / NEXO Interest Earned",2025-08-21 06:00:00,approved / NEXO Interest Earned
NXTIhn1qlM8rDci4hQyO4tqAMw7Q3ZHEC,Interest,XRP,0.05064626,XRP,0.05064626,$0.06,-,-,"approved / XRP Interest Earned",2025-08-21 06:00:00,approved / XRP Interest Earned
NXT6GuiHbM1PcQzqCMPFY3i,Interest,LINK,0.15926722,LINK,0.15926722,$3.67,-,-,"approved / LINK Interest Earned",2025-08-21 06:00:00,approved / LINK Interest Earned
NXTt1Dvp9Z9WU50x7wwiFI6,Interest,DOGE,3.55080626,DOGE,3.55080626,$0.43,-,-,"approved / DOGE Interest Earned",2025-08-21 06:00:00,approved / DOGE Interest Earned
NXTVq7Dky2FgcdvqNvprMvKN8rCrh,Interest,SOL,0.04396327,SOL,0.04396327,$4.68,-,-,"approved / SOL Interest Earned",2025-08-21 06:00:00,approved / SOL Interest Earned
NXTPxVDA4O0GKOmN1wMurlGgl2Or,Interest,ADA,1.42838449,ADA,1.42838449,$0.86,-,-,"approved / ADA Interest Earned",2025-08-21 06:00:00,approved / ADA Interest Earned
NXTv9hYZtrfLw5GNLo9Dk1ck4,Exchange,LINK,-12.71491610,ETH,0.06357458,$190.72,0.11304370,LINK,"approved / Exchange LINK to ETH",2025-08-21 00:00:00,approved / Exchange LINK to ETH
NXTSZabXBQR7EAHGhHplBEV,Interest,BTC,0.00017057,BTC,0.00017057,$14.07,-,-,"approved / BTC Interest Earned",2025-08-20 06:00:00,approved / BTC Interest Earned
NXTk4W5wr7UHxalwpgAZtgqgVOcgPCn,Interest,ETH,0.00138428,ETH,0.00138428,$4.51,-,-,"approved / ETH Interest Earned",2025-08-20 06:00:00,approved / ETH Interest Earned
NXTNZFO6tpI3agCe28R4xFuZ,Interest,NEXO,1.31767063,NEXO,1.31767063,$1.68,-,-,"approved / NEXO Interest Earned",2025-08-20 06:00:00,approved / NEXO Interest Earned
NXTQrE4p4alX8UKjJcyZLVuU,Interest,XRP,0.32070840,XRP,0.32070840,$0.69,-,-,"approved / XRP Interest Earned",2025-08-20 06:00:00,approved / XRP Interest Earned
NXTCphztCiakIxA9caaJb11VFa,Interest,LINK,0.06482144,LINK,0.06482144,$1.24,-,-,"approved / LINK Interest Earned",2025-08-20 06:00:00,approved / LINK Interest Earned
NXTCj81TNWOMdUlCd1dVJkk2Kx,Interest,DOGE,1.61343002,DOGE,1.61343002,$0.10,-,-,"approved / DOGE Interest Earned",2025-08-20 06:00:00,approved / DOGE Interest Earned
NXTqv8eJIBZQhTMkYK05PzuVoKRy,Interest,SOL,0.03272937,SOL,0.03272937,$1.97,-,-,"approved / SOL Interest Earned",2025-08-20 06:00:00,approved / SOL Interest Earned
NXTYEOMvfLVU6w0FC73OqOOYgAPbt4EmR,Interest,ADA,1.16294695,ADA,1.16294695,$1.14,-,-,"approved / ADA Interest Earned",2025-08-20 06:00:00,approved / ADA Interest Earned
NXTvcSOo17t3AwC1AQ1vzywu0YO,Withdrawal,DOGE,-4752.58702395,DOGE,4752.58702395,$1188.15,-,-,"approved / DOGE withdrawal",2025-08-20 00:00:00,approved / DOGE withdrawal
NXTmlYFfXkynpbVd64I8Y9a3FARgVFsRo,Interest,BTC,0.00024084,BTC,0.00024084,$21.35,-,-,"approved / BTC Interest Earned",2025-08-19 06:00:00,approved / BTC Interest Earned
NXT5hgBRGaGf9OCzAowfjzmOhaV6HG,Interest,ETH,0.00229013,ETH,0.00229013,$5.87,-,-,"approved / ETH Interest Earned",2025-08-19 06:00:00,approved / ETH Interest Earned
NXTgDo20AJlC8vtBxKJRSYnZxy3,Interest,NEXO,0.92297358,NEXO,0.92297358,$1.01,-,-,"approved / NEXO Interest Earned",2025-08-19 06:00:00,approved / NEXO Interest Earned
NXTOOTbqS2vOdBOeNVM6TNnnOEEuKefNN,Interest,XRP,0.06530297,XRP,0.06530297,$0.13,-,-,"approved / XRP Interest Earned",2025-08-19 06:00:00,approved / XRP Interest Earned
NXTMoXFsy59YQ4WAHVfSTyPXl8Jd6Nn5q,Interest,LINK,0.48949982,LINK,0.48949982,$6.14,-,-,"approved / LINK Interest Earned",2025-08-19 06:00:00,approved / LINK Interest Earned
NXTAd9GBMU5ri3qRCiXErbzEiNiG,Interest,DOGE,3.05341867,DOGE,3.05341867,$0.67,-,-,"approved / DOGE Interest Earned",2025-08-19 06:00:00,approved / DOGE Interest Earned
NXTL6k0gPIKIvGjiDmg5ufP,Interest,SOL,0.03673902,SOL,0.03673902,$5.34,-,-,"approved / SOL Interest Earned",2025-08-19 06:00:00,approved / SOL Interest Earned
NXTyyqpgB1p5CvlVs0yX6hKewCpQiI,Interest,ADA,1.90688802,ADA,1.90688802,$1.49,-,-,"approved / ADA Interest Earned",2025-08-19 06:00:00,approved / ADA Interest Earned
NXTpdFRGUdQMfmsdl7udz0I5DinNOTnzJ,Unlocking Term Deposit,LINK,129.87209218,LINK,129.87209218,$1948.08,-,-,"approved / Transfer from Term Wallet to Savings Wallet",2025-08-19 05:00:00,approved / Transfer from Term Wallet to Savings Wallet
NXTsWw6SEMCiay0x1BAZOKsLRDlyt,Top up Crypto,ADA,1980.52347881,ADA,1980.52347881,$1386.37,-,-,"approved / 86bcb1b5131999f5ac7386296c43146c2651f7c116881189cd06cb8f38a24422",2025-08-19 00:00:00,approved / 86bcb1b5131999f5ac7386296c43146c2651f7c116881189cd06cb8f38a24422
NXT4oan3QQdSCA7TsIfGT2UIUsHr92,Locking Term Deposit,LINK,-19.80804319,LINK,19.80804319,$297.12,-,-,"approved / Transfer from Savings Wallet to Term Wallet",2025-08-19 00:00:00,approved / Transfer from Savings Wallet to Term Wallet
NXTQeLAwN1QsUNTZUvAPQxD,Interest,BTC,0.00030596,BTC,0.00030596,$23.91,-,-,"approved / BTC Interest Earned",2025-08-18 06:00:00,approved / BTC Interest Earned
NXTgHNBGYdJ1Pcv84cy3428mbyqHDE,Interest,ETH,0.00453181,ETH,0.00453181,$18.08,-,-,"approved / ETH Interest Earned",2025-08-18 06:00:00,approved / ETH Interest Earned
NXTNp3qQogD4OUaedmy4L8eyXph,Interest,NEXO,1.26636733,NEXO,1.26636733,$1.05,-,-,"approved / NEXO Interest Earned",2025-08-18 06:00:00,approved / NEXO Interest Earned
NXTzAD9EJvBAiRbp73VlOexNGlu95,Interest,XRP,0.24510044,XRP,0.24510044,$0.60,-,-,"approved / XRP Interest Earned",2025-08-18 06:00:00,approved / XRP Interest Earned
NXTeT2Sq6IbsIPfEn0sZprhxXdC,Interest,LINK,0.07673672,LINK,0.07673672,$1.85,-,-,"approved / LINK Interest Earned",2025-08-18 06:00:00,approved / LINK Interest Earned
NXTG2kpHcCXbODYZSTOCTVqNQTHwUB,Interest,DOGE,3.39752972,DOGE,3.39752972,$0.86,-,-,"approved / DOGE Interest Earned",2025-08-18 06:00:00,approved / DOGE Interest Earned
NXTyCTNU5V58ZbKMMZnZDrSykV,Interest,SOL,0.00204313,SOL,0.00204313,$0.15,-,-,"approved / SOL Interest Earned",2025-08-18 06:00:00,approved / SOL Interest Earned
NXTm2bLHbCcbyVvqvYWAsS6nif,Interest,ADA,1.12228905,ADA,1.12228905,$0.59,-,-,"approved / ADA Interest Earned",2025-08-18 06:00:00,approved / ADA Interest Earned
NXTis63htCFqXCG8fYDYT0Umoou6,Interest,BTC,0.00010219,BTC,0.00010219,$8.94,-,-,"approved / BTC Interest Earned",2025-08-17 06:00:00,approved / BTC Interest Earned
NXTfqXB7f1S6204VdzenHdO,Interest,ETH,0.00326998,ETH,0.00326998,$12.98,-,-,"approved / ETH Interest Earned",2025-08-17 06:00:00,approved / ETH Interest Earned
NXTPNwip9w3wAdYXnVr8CkqPeL,Interest,NEXO,1.76851602,NEXO,1.76851602,$2.02,-,-,"approved / NEXO Interest Earned",2025-08-17 06:00:00,approved / NEXO Interest Earned
NXTRFL3QZ8vYqlN7AZH1XOE9f,Interest,XRP,0.41994376,XRP,0.41994376,$0.62,-,-,"approved / XRP Interest Earned",2025-08-17 06:00:00,approved / XRP Interest Earned
NXTrSX0pVWCqf1tx22iqVPtqSedMPNg,Interest,LINK,0.39137514,LINK,0.39137514,$8.16,-,-,"approved / LINK Interest Earned",2025-08-17 06:00:00,approved / LINK Interest Earned
